Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views
2023-03-31 09:13:24.473240,https://twitter.com/CantilaEric/status/730582759534559233,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@CantilaEric,ecc,Bio degradable,Anonymous,2014-05-14 16:52:57+00:00,296,165,Manila,"Blaming Marcos' son and grandson for Martial Law? Then, if that case should we blame Bimby and Josh for Hacienda Luisita Massacre?",-,text,2016-05-12 02:17:58+00:00,-,-,0,0,1,0,
2023-03-31 09:13:24.473240,https://twitter.com/nrscheng/status/730582192053583873,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@nrscheng,cheng ⚯͛,ER nurse | You’re always one decision away from a totally different life✨,Anonymous,2010-05-22 10:37:08+00:00,686,2673,London,Pag Marcos Martial Law na agad? So pag Aquino Hacienda Luisita Massacre na rin? Wag ganern beh.,-,text,2016-05-12 02:15:42+00:00,-,-,0,0,1,0,
2023-03-31 09:13:24.473240,https://twitter.com/Hugotstagram___/status/730580923511504896,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@Hugotstagram___,Hugot atb.,"Your daily dose of quotes.
Advice? Tweet/DM me",Anonymous,2015-04-14 12:30:21+00:00,2381,945,Republic of the Philippines,Bakit ba pilit niyong sinisisi kay Sandro Marcos ang Martial Law? Sinisi ba namin si Josh at Bimby sa Hacienda Luisita Massacre?!,-,text,2016-05-12 02:10:40+00:00,-,-,27,2,10,0,
2023-03-31 09:13:25.178378,https://twitter.com/HelloXelly/status/730279176268185600,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@HelloXelly,Xelly J. 🦄,"KEEP WORK WITHOUT FEVER 💪
Elite Minority | TVXQ & JYJ 🌸 | WYB is a babie 💖",Anonymous,2009-05-25 14:06:40+00:00,471,653,Republic of Dong Bang Shin Ki,"HR Logic: Martial Law victims &gt; Hacienda Luisita Massacre 

Not a pro Marcos or Aquino here but those are still lives taken yknow.",-,text,2016-05-11 06:11:38+00:00,-,-,0,0,0,0,
2023-03-31 09:13:25.178378,https://twitter.com/RealJhon7/status/730197381090660355,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@RealJhon7,HADES ✏️,IG: realjhon7  |  UNSAID THOUGHTS,Anonymous,2011-12-01 08:58:14+00:00,1443,2353,"Negros Oriental, PH",They hate marcos for that martial law thingy... What about hacienda luisita massacre?,-,text,2016-05-11 00:46:36+00:00,-,-,0,0,1,0,
2023-03-31 09:13:25.178378,https://twitter.com/paradiseeeMNL/status/730112818024882176,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@paradiseeeMNL,#iSupportBBM4VP,WE WILL NEVER STOP! #BBM4VP,Anonymous,2016-02-22 05:45:42+00:00,11,2,,"They Hate the Marcos so much since the Martial Law declared, but what about the Hacienda Luisita Massacre? #BBM4VP #NoToYellow",-,text,2016-05-10 19:10:35+00:00,-,-,4,2,5,0,
2023-03-31 09:13:25.178378,https://twitter.com/edsMNL/status/729995444495917058,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@edsMNL,Editors of Manila (on vacay) | 👊🏽🇨🇳✌🏾,The gatekeeper of hell. Not 'from' hell because its gates are here according to Dan Brown. | Don't single me out. I'm evil to everyone. | Spoof based on facts.,Anonymous,2014-10-05 07:11:50+00:00,121,8197,Pasig City,"@ririSleepNdGrdn So porkit anti-Marcos, pro-Aquino na? Ijujustify mo yung masacres ng Martial Law w/ massacre under another president ganun?",-,text,2016-05-10 11:24:11+00:00,-,-,3,0,1,0,
2023-03-31 09:13:25.178378,https://twitter.com/Shinchanzou/status/729981490109390848,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@Shinchanzou,Shinmar Chan,,Anonymous,2013-04-12 04:36:14+00:00,617,834,,"Puro Marcos-Leni. First of all, mali yung sa martial law killing spree, second mali din ang hacienda luisita massacre ng Aquino's. Oa nyo na",-,text,2016-05-10 10:28:44+00:00,-,-,0,0,0,0,
2023-03-31 09:13:25.178378,https://twitter.com/rynxtn/status/729719418872209411,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@rynxtn,ryan,,Anonymous,2009-06-24 04:17:45+00:00,173,487,,Those who're linking the Martial Law to the H. Luisita massacre. Not all anti-Marcos is pro-Aquino. We despise both. Pro-Filipino tayo!,-,text,2016-05-09 17:07:21+00:00,-,-,0,0,0,0,
2023-03-31 09:13:25.179377,https://twitter.com/OoErg000/status/729664916114661376,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@OoErg000,ERGOOOOOOOOOOOO!!!,this account exist so that I can join giveaways....,Anonymous,2016-04-24 11:09:17+00:00,183,8,,Martial Law?Ayaw nyo kay Marcos?Mag-research kayo tungkol sa Hacienda Luisita Massacre..Mga Cojuangco/Aquino may pakana nun,-,text,2016-05-09 13:30:47+00:00,-,-,0,0,0,0,
2023-03-31 09:13:25.179377,https://twitter.com/guardian_eyes/status/729658539984084992,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@guardian_eyes,guardianeyes,Retweeting some random stuff. Following awesome and beautiful people.,Anonymous,2009-07-30 05:38:43+00:00,649,688,,Galit kayo kay Marcos bc sa Martial Law pero ok yung mga massacre na nangyari kay Cory &amp; Noynoy sa hacienda luisita at itbp!,-,text,2016-05-09 13:05:26+00:00,-,-,5,0,6,0,
2023-03-31 09:13:25.179377,https://twitter.com/pransiskoooooo/status/729654310288515072,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@pransiskoooooo,Jin,20 something| Virgo,Anonymous,2013-04-02 08:09:34+00:00,138,402,Pampanga,Martial law is trending? Yung lola ko nga mas gusto pa ang Marcos Era. Wala daw patayan at massacre.,-,text,2016-05-09 12:48:38+00:00,-,-,0,0,0,0,
2023-03-31 09:13:25.179377,https://twitter.com/honeyboyknjoon/status/729616218487840768,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@honeyboyknjoon,b,"the brighter light on us, the darker the shadow",Anonymous,2013-04-05 16:55:07+00:00,525,1133,utopia,Martial Law lang naman ang kaya niyo ibato sa Marcos eh pano yung sandamakmak na massacre nung si Cory ang nakaupo pati lupa ng magsasaka++,-,text,2016-05-09 10:17:16+00:00,-,-,0,1,0,0,
2023-03-31 09:13:25.179377,https://twitter.com/comicerich/status/728111025724121088,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@comicerich,Erich,,Anonymous,2012-04-23 10:53:33+00:00,213,13,,"wala na kayong bagong ibato againts ke BB Marcos puro Martial Law e pano ang SAF44, Hacienda Massacre, Mendiola Massacre at iba pa?#BBM2016",-,text,2016-05-05 06:36:10+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.508301,https://twitter.com/AmarilloSlayer/status/1476403198646648841,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@AmarilloSlayer,RDM,"ANG INUUGALI KO AY BASE LANG DIN SA INUUGALI NIYO, SO DON'T GET MAD. ✌️😎",Anonymous,2021-10-18 13:49:43+00:00,33,19,"Manila City, National Capital ",@Bihayb1 @inquirerdotnet i search mo din ang Hacienda Luisita Massacre. ang mga karamihan ng napatay sa Martial Law ay mga rebelde kumpara sa pinapatay ng mga Aquino na magsasaka.kunwari galit kayo kay Marcos pero yung ginawa ng pamilya ni Kris iniignore nyo lang?,-,text,2021-12-30 04:02:07+00:00,-,-,1,3,0,0,
2023-03-31 09:35:45.508301,https://twitter.com/RoldanGeonson/status/1471362665331183623,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@RoldanGeonson,Roldan Geonson,"When you are gunning to be like other people,you are foolishly repeating their mistakes , and the worst of it all is that you can't even correct yours.",Anonymous,2021-11-19 16:51:16+00:00,21,9,Cebu City,"@isabelmerana Taga cebu ako pero I and my family choose Marcos, why? 
When martial law happened sa panahon ng mga lolo, lola, parents, uncles at sa mga aunties ko, sabi nila much better and lighter ang buhay,unlike aquino administration daming massacre na nangyari!",-,text,2021-12-16 06:12:50+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.508301,https://twitter.com/aikonriche/status/1471018382434893825,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@aikonriche,🙃,,Anonymous,2013-02-15 22:11:58+00:00,25,224,,"@PackandCarryAll @Michael550265 @igorotbiker @YamBenedict @kingonzaga1 @DHorizonIsClear @WebBuzzr Tumiwalag kay Marcos mga generals nya kaya nga sya napatalsik. Pano makakapang massacre ung wala ng military support?

Pero daming massacre nyang ginawa kahit bago pa lang magdeklara ng martial law. Kabog ang Hacienda Luisita at Mendiola massacres sa hari ng patayan. https://t.co/2PzOdjcWzb",-,text,2021-12-15 07:24:47+00:00,-,-,0,1,0,0,
2023-03-31 09:35:45.508301,https://twitter.com/8YhQJHx3vN2lI2P/status/1467087537806413827,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@8YhQJHx3vN2lI2P,marnits,"🇵🇭🇵🇭🇵🇭✌️✌️👊👊
DDS BBM suporters",Anonymous,2021-11-03 06:03:50+00:00,842,820,"Hilongos, Eastern Visayas",@Hteb21061324 Tama ka para sa MGA dilawan lang yna human rights madami Sila kinaso human rights sa martial law ni Marcos nde nman napatunayan Ang MGA Marcos tlg may gawa sa MGA nabiktima sa martial law  tapos un hacienda luisita massacre Mendiola massacre kadapawan massacre bkt tahimik sila,-,text,2021-12-04 11:05:00+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.508301,https://twitter.com/kayu_manggui/status/1464915210481770501,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@kayu_manggui,Paruparung Pink,"I do not advocate any political party. But I care about social justice, propriety, decency, freedom.",Anonymous,2016-05-14 12:44:03+00:00,186,155,Republic of the Philippines,"@JUNJORXFUL @MalacananEvents Ang NPA armed wing yan ng COMMUNIST Party of the Philippines. KOMUNISTA. It strengthened during Marcos’ Martial Law years.
The “massacre” in HL was a standoff with the authorities. 
No one could have stopped the rage of Yolanda. Had it happened during-",-,text,2021-11-28 11:12:57+00:00,-,-,0,1,0,0,
2023-03-31 09:35:45.508301,https://twitter.com/philnation612/status/1464833666639556614,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@philnation612,Phil Nation,"Engineer, love cars & golf",Anonymous,2021-08-08 03:57:09+00:00,53,5,Republic of the Philippines,"@LozaresReca @RosalynLuczon @maikerrru @ABSCBNNews Yung Mendiola Massacre. Ibig sabihin ba si Cory ang pumatay sa mga Farmers?
Yung Hacienda Luisita Massacre at SAF 44. Ibig sabihin ba si Noynoy ang pumatay sa kanila. 
Yung Martial Law ay Batas Militar. Militar ang pumigil sa mga komunista. Hindi si Marcos.",-,text,2021-11-28 05:48:56+00:00,-,-,0,1,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/eicvsfascism/status/1464518309672472582,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@eicvsfascism,karl #MarcosMamamatayTao,views are personal • @ProjectGunitaPH co-founder | @rightswatchph co-convenor | AAMPF ‘21 @Official_UPD | @ins_ph | @atomphils83,Anonymous,2019-01-13 10:29:15+00:00,1000,6198,,"NOPE. NOPE. NOPE.

EO 70 itself is based upon anti-communism. In Indonesia, anti-communism led to the massacre of 1 million Indonesians under Sukarno. In PH, anti-communism led to Marcos’ martial law. In Latin America, anti-communism led to brutal dictators. That’s EO 70 for you.",-,text,2021-11-27 08:55:49+00:00,-,-,118,1,34,0,
2023-03-31 09:35:45.509313,https://twitter.com/heythiiird/status/1462290194229776385,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@heythiiird,That Third!,♉️ | saks lang,Anonymous,2012-04-13 10:44:16+00:00,286,22,4118,"Keypoints ng usapan nila:

-infrastructures under Duts admin (Airport, trains, roads)
-free tuition sa univs and stipend (raw) 
-acienda luisita massacre 
-walang nagawa ang Aquino admins
-binulag raw ng media to hate Marcos admin
-maganda raw ang martial law",-,text,2021-11-21 05:22:04+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/jmtanon/status/1460888675605049346,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@jmtanon,Kel,UPD. UP ACES • UP Catandungan • JPGS-UPD. Walnut and Chestnut's no-chill hooman. IG: recykeld. Reddit: u/_lechonk_kawali_. Hmu here: https://t.co/ohmJVv15Sb,Anonymous,2017-12-01 12:09:18+00:00,2601,666,🇵🇭 | 1101 | 1425 | 4801/4802,"OK na sana e, but 7 deaths are 7 too many. Both Marcos' Martial Law and the Hacienda Luisita Massacre are atrocities that should never be forgotten, regardless of the number of casualties.",-,text,2021-11-17 08:32:56+00:00,-,-,16,0,5,0,
2023-03-31 09:35:45.509313,https://twitter.com/ernestdmenace/status/1460819446361387013,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@ernestdmenace,ernestdmenace,,Anonymous,2015-09-11 12:42:07+00:00,119,32,,"@FouSurLaColline Natandaan ko pa nung time ni Marcos, 1985.. 20-30 tao ang namatay sa ESCALANTE, Negros Occ... tinaguriang Escalante Massacre.. mga paramilitary troops ng Gov ang may gawa dahil may protest rally lang in  commemorate of MARCOS Martial Law.. 1 lang yan sa marami pang iba.",-,text,2021-11-17 03:57:51+00:00,-,-,2,0,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/nightvision110/status/1460675431972032512,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@nightvision110,nightvision1,"Goodbye April #에이프릴

#LetLeniLead2022
#RestoreTheSnyderVerse",Anonymous,2021-03-03 20:12:26+00:00,246,251,Planet Earth,"@r0ttenp0etry @Kielllll @kam4th @sidreyjhonn @manilabulletin @ChelDiokno @lenirobredo @barrygutierrez3 Tutal comparison rin lang:
1: Ikumpara mo ang magnitude ng massacre sa mga namatay sa authoritarian rule
2: Ikumpara mo ang administrasyon noong Martial Law at panahon ni Arroyo
3: Ikumpara mo ang ganansya ng Pamilya Marcos sa ML at parte ng mga Aquino sa HL",-,text,2021-11-16 18:25:35+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/sanasbitchh/status/1460604028727881742,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@sanasbitchh,'zo is at moonlight sunrise,went to prom with TWICE | for twice and taylor swift | sanatizer | 20♐ | sage main,Anonymous,2020-07-06 08:38:11+00:00,406,441,twiceland,"Now why don't I see the same energy being given to the Hacienda Luisita Massacre like the way y'all trended the Martial Law... Nasan na kayo, y'all are no better than those marcos apologists when you keep pretending the aquinos were ""saviours""",-,text,2021-11-16 13:41:51+00:00,-,-,10,2,3,2,
2023-03-31 09:35:45.509313,https://twitter.com/allyjth/status/1460578076815884294,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@allyjth,nayu 🫠,,Anonymous,2014-04-02 11:19:21+00:00,167,306,"Cairns, Queensland","dds and marcos apologists see hacienda luicita massacre as human rights violation but not martial law. 

both are violations, ppl!!! open ur damn eyes and be pinoy for once.",-,text,2021-11-16 11:58:44+00:00,-,-,2,1,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/eljay51483/status/1460529256832765959,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@eljay51483,Lee Flores,daydreamer,Anonymous,2017-10-28 08:34:35+00:00,179,154,"Lungsod ng Muntinlupa, Pambans","Sa totoo lang ha, mga Duterte at Marcos Jr supporters wala talagang pakialam sa Hacienda Luisita Massacre victims. 
 
Ginagamit lang  pampanira sa oposisyon. Pero sa Martial Law victims, Todo excuses.

Kawawang mga kaluluwa Ng namatay. Hindi pa nga matahimik, ginagamit pa.",-,text,2021-11-16 08:44:44+00:00,-,-,7,2,0,1,
2023-03-31 09:35:45.509313,https://twitter.com/trinekis/status/1460474943293247488,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@trinekis,kristine,,Anonymous,2017-10-23 08:41:15+00:00,68,87,,'Wag niyong gamitin ang Hacienda Luisita Massacre para ikampanya si Marcos Jr. kung sinusuportahan niyo naman ang marahas na pamamaraan ng martial law. Hindi pagkapanalo ng BBM niyo ang magbibigay hustisya sa mga martyr ng Hacienda Luisita kundi ang tunay na reporma sa lupa!,-,text,2021-11-16 05:08:55+00:00,-,-,5,0,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/LabanNgMasa/status/1459864968489144322,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@LabanNgMasa,Laban ng Masa,a coalition of organizations and individuals united by a common platform with a socialist direction. Read our platform ⬇️,Anonymous,2021-02-21 04:49:26+00:00,3,3396,contact@lnm.ph,"Magsuot ng ⚫️ITIM at magtirik ng 🕯️KANDILA tuwing 8PM para sa mga biktima ng:

Hacienda Luisita Massacre • Nov 16
Manila Film Center Tragedy • Nov 17
Martial Law sa ika-6 taon ng Marcos Burial • Nov 18

Gamitin ang hashtag:
#HindiTayoNakakalimot https://t.co/odJH5KmslY https://t.co/6fLo8El8Gg",-,text,2021-11-14 12:45:06+00:00,-,-,89,1,44,5,
2023-03-31 09:35:45.509313,https://twitter.com/jebcrocop/status/1458127388164853761,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@jebcrocop,Jebb Manalo,Everything is possible for one who believes.,Anonymous,2010-06-12 11:58:07+00:00,20,11,Pilipinas,"@DeybidIsaaac @imkuyapam @nickvillavecer @yekatoong Mendiola massacre is not a speculation? Oo meron talagang nangyaring abuses nung panahong iyon, pero hindi ipinatupad ang martial law para lang tumagal sa pwesto si Marcos. Lumalakas ang mga communista noon at kailangan sugpuin para hindi tayo mapagaya sa Cuba at North Korea.",-,text,2021-11-09 17:40:34+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/sporadicpeach/status/1457936367565017088,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@sporadicpeach,Kai 🇵🇭,jack of all trades but master of none,Anonymous,2019-03-06 21:18:36+00:00,681,118,Jungkook's House,"him: .... dami dami namatay sa martial law (si Marcos) lagi niyo sinisisi
also him: bakit hindi mo bilangin ang namatay sa havienda luisita massacre",-,text,2021-11-09 05:01:31+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.509313,https://twitter.com/HHELMAR/status/1457419221382488064,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@HHELMAR,HELMAR,"Registered Nurse in the Philippines, in Abu Dhabi, and in the United States of Americuuuh, oh yeah. 🇵🇭 🇦🇪 🇺🇸 🏳️‍🌈 02745",Anonymous,2010-01-02 08:08:50+00:00,362,815,"Massachusetts, USA","I got interested about martial law during Ferdinand Marcos’ regime. I learned and read about Manili Massacre in Carmen, North Cot and Palimbang/Malisbong Massacre in Palimbang, Sultan Kudarat. 
Was trembling while reading.",-,text,2021-11-07 18:46:34+00:00,-,-,0,0,0,0,
2023-03-31 09:35:45.510311,https://twitter.com/KATRIBU_PUP/status/1456591833862008839,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@KATRIBU_PUP,KATRIBU PUP,KATRIBU is an organization of youth and students from different schools who are supporting and advocating for the cause of the National Minority.,Anonymous,2018-07-25 02:55:58+00:00,1049,1670,"Sta Mesa, Manila","[SILIP SA DOKYU]

“Mga Kwento Sa Malisbong”
Ng Commission on Human Rights
Panoorin sa: https://t.co/XfQ7opAVAR

Ang dokumentaryong ito ay nagpapakita ng karahasan sa madugong Palimbang Massacre sa Malisbong  sa panahon ng Martial Law ni Ferdinand Marcos Sr.
#SilipSaDokyu https://t.co/OIw6foU4Pg",-,text,2021-11-05 11:58:50+00:00,-,-,8,1,6,0,
2023-03-31 09:35:46.375336,https://twitter.com/SassyGurl_Steph/status/1455445295496458243,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@SassyGurl_Steph,Stephanie Sy,Not the power to conquer others but the power to become one with others is the ultimate power 🖤 #BBM,Anonymous,2021-10-16 08:36:44+00:00,532,399,Republic of the Philippines,"@kulotissima so u pray for Hacienda Luicita and Mendiola Massacre which is better than martial law? How about saf fallen heroes and dengvaxia victim?????The President Marcos Philippines hospitals and bridges is stronger than your life , still standing for 35 years and more..",-,text,2021-11-02 08:02:53+00:00,-,-,3,0,0,0,
2023-03-31 09:35:46.375336,https://twitter.com/Lovebadida/status/1455088959915130890,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@Lovebadida,Gelo Infante,"DiWa for Leni- Eastern Manila District Coordinator

President at UNESCO Club of Marikina

Freelance Writer, Graphic Artist and Indie Director",Anonymous,2019-08-01 01:50:53+00:00,86,38,,Kawawa talaga bayan natin. Kung hindi pina massacre ni Marcos mga henyo at ma prinsipyong student leader noong Martial Law baka may mas mahuhusay at matatalinong mga pinuno tayo ngayon. #BBMSingawNgBayan https://t.co/SpRoJxOTfT,-,text,2021-11-01 08:26:56+00:00,-,-,34,4,11,1,
2023-03-31 09:35:46.375336,https://twitter.com/eicvsfascism/status/1455033613662130182,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@eicvsfascism,karl #MarcosMamamatayTao,views are personal • @ProjectGunitaPH co-founder | @rightswatchph co-convenor | AAMPF ‘21 @Official_UPD | @ins_ph | @atomphils83,Anonymous,2019-01-13 10:29:15+00:00,1000,6198,,"@LENIorNothing @hinatuhhh @miserywastaken @DeniseBongalon @26_elysse Uhm, I will have to disagree. Her regime had its own culture of impunity before; she supported Fidel Ramos even if Ramos led Marcos’ PC during martial law and her bloody programs. She never held to account Fred Lim for Mendiola Massacre.

More on OLB here:
https://t.co/XAh5NmHpMg",-,text,2021-11-01 04:47:01+00:00,-,-,2,0,0,0,
2023-03-31 09:35:46.375336,https://twitter.com/SassyGurl_Steph/status/1455018474779004930,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@SassyGurl_Steph,Stephanie Sy,Not the power to conquer others but the power to become one with others is the ultimate power 🖤 #BBM,Anonymous,2021-10-16 08:36:44+00:00,532,399,Republic of the Philippines,"@bootsiekoi so u pray for Hacienda Luicita and Mendiola Massacre which is better than martial law? How about saf fallen heroes and dingvaxia victim?????The President Marcos Philippines bridges and hospitals are stronger than your life , still standing for 35 years and more.
#BBMSigawNgBayan",-,text,2021-11-01 03:46:51+00:00,-,-,4,1,0,0,
2023-03-31 09:35:46.375336,https://twitter.com/SassyGurl_Steph/status/1455016727910121475,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@SassyGurl_Steph,Stephanie Sy,Not the power to conquer others but the power to become one with others is the ultimate power 🖤 #BBM,Anonymous,2021-10-16 08:36:44+00:00,532,399,Republic of the Philippines,"@itsleonorrivera so u pray for Hacienda Luicita and Mendiola Massacre which is better than martial law? How about saf fallen heroes and dingvaxia victim?????The President Marcos Philippines bridges and hospitals are stronger than your life , still standing for 35 years and more.
#BBMSigawNgBayan",-,text,2021-11-01 03:39:55+00:00,-,-,9,0,1,0,
2023-03-31 09:35:46.375336,https://twitter.com/SassyGurl_Steph/status/1455008351360729088,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@SassyGurl_Steph,Stephanie Sy,Not the power to conquer others but the power to become one with others is the ultimate power 🖤 #BBM,Anonymous,2021-10-16 08:36:44+00:00,532,399,Republic of the Philippines,"@PhilippineStar so u pray for Hacienda Luicita and Mendiola Massacre which is better than martial law? How about saf fallen heroes and dingvaxia victim?????The President Marcos bridges is stronger than your life , still standing for 35 years and more.... #BringBackMarcos #BBMSigawNgBayan",-,text,2021-11-01 03:06:38+00:00,-,-,2,0,1,0,
2023-03-31 09:35:46.375336,https://twitter.com/lowkeydats/status/1454816964170289160,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@lowkeydats,Dats,,Anonymous,2012-09-24 12:13:28+00:00,257,315,,"Malisbong Massacre. kung saan walang awa pinagpapatay ang isang libong muslim sa loob mismo ng masjid/mosque na ito nung panahon ng martial law ni Marcos. 

#NeverAgain 
#neverforget https://t.co/MKlckdkciO",-,text,2021-10-31 14:26:08+00:00,-,-,13,0,9,0,
2023-03-31 09:35:46.376341,https://twitter.com/SassyGurl_Steph/status/1454777507798867968,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@SassyGurl_Steph,Stephanie Sy,Not the power to conquer others but the power to become one with others is the ultimate power 🖤 #BBM,Anonymous,2021-10-16 08:36:44+00:00,532,399,Republic of the Philippines,"@ColmenaresPH so u pray for Hacienda Luicita and Mendiola Massacre which is better than martial law? How about saf fallen heroes and dingvaxia victim?????The President Marcos Philippinrs bridges is stronger than your life , still standing for 35 years and more.. he is our true Hero !",-,text,2021-10-31 11:49:20+00:00,-,-,0,0,0,0,
2023-03-31 09:35:46.376341,https://twitter.com/SassyGurl_Steph/status/1454584289874505728,58,Jarred Luzada,REDT,Red-tagging of activists during the Duterte Administration,massacre martial law marcos until:2021-12-31 since:2016-01-01,@SassyGurl_Steph,Stephanie Sy,Not the power to conquer others but the power to become one with others is the ultimate power 🖤 #BBM,Anonymous,2021-10-16 08:36:44+00:00,532,399,Republic of the Philippines,"@eicvsfascism so u pray for Hacienda Luicita and Mendiola Massacre which is better than martial law? How about saf fallen heroes and dingvaxia victim?????The President Marcos Philippines bridges is stronger than your life , still standing for 35 years and more.. he is our true Hero !",-,text,2021-10-30 23:01:34+00:00,-,-,0,0,0,0,
