TIMESTAMP,COLLECTOR,TOPIC,KEYWORDS,ACCOUNT HANDLE,ACCOUNT NAME,ACCOUNT BIO,JOINED,FOLLOWING,FOLLOWERS,LOCATION,RAW DATA,TRANSLATED DATA,DATE POSTED,TWEET URL,CONTENT TYPE,FAVORITES,REPLIES,RETWEETS
18/03/2023 18:41:44 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@JMF0927,TheFamousJojo,OpsMan,2009-04-27 22:20:26+00:00,1081,896,Republic of the Philippines,"@kikopangilinan Protektor ka na rin ba ng mga CPP-NPA/NDF? Kung ang kapakanan ng mga iskolar ng bayan ang nakasalalay, iaasa mo ba ito sa mga communist fronts?",Protektor ka na rin ba ng mga CPPNPANDF Kung ang kapakanan ng mga iskolar ng bayan ang nakasalalay iaasa mo ba ito sa mga communist fronts,2021-01-18 16:12:01+00:00,https://twitter.com/JMF0927/status/1351200682108477443,"text, user_mentions",4,1351150930792771584,0
18/03/2023 18:41:45 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@dzeraldjulio,The Caped,"Take a deep breath. Hey, you gotta live, you know?",2020-04-02 03:46:48+00:00,250,141,Republic of the Philippines,"@kikopangilinan Tama na ang pangagago na tulad mo at mga kagaya mo na aktibista na ginagawang lunggaan ang UP.
The LEFT MESSED UP ""UP"" long enough!",Tama na ang pangagago na tulad mo at mga kagaya mo na aktibista na ginagawang lunggaan ang UPThe LEFT MESSED UP UP long enough,2021-01-19 05:39:36+00:00,https://twitter.com/dzeraldjulio/status/1351403917452578816,"text, user_mentions",0,1351150930792771584,0
18/03/2023 18:41:46 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@dandanielm47,rapanan,,2014-01-28 13:16:07+00:00,1455,848,Republic of the Philippines,"@iskonglasalista Di man nila maamin , ngunit buhat ng maagaw ang kapangyarihan sa regimeng Marcos di man lantaran sa kabuoan ay kumilos na sila ng pagkiling sa mga Bandidong Komunista na nagtulak sa mga mag-aaral ng Unibersidad ( UP,PUP) ng pagsanib dito..",Di man nila maamin ngunit buhat ng maagaw ang kapangyarihan sa regimeng Marcos di man lantaran sa kabuoan ay kumilos na sila ng pagkiling sa mga Bandidong Komunista na nagtulak sa mga magaaral ng Unibersidad UPPUP ng pagsanib dito,2020-12-13 08:18:48+00:00,https://twitter.com/dandanielm47/status/1338035630203228163,"text, user_mentions",4,1337957633593016320,0
18/03/2023 18:41:46 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@armando_domo,Mandy Domz,,2020-07-12 01:53:04+00:00,437,266,Republic of the Philippines,Lately.. Yung mga napapatay na mga NPA sa mga encounter.. bakit karamihan taga UP o PUP.. anong meron sa dalawang State University na yan.. Pugad yata ng mga Komunista,Lately Yung mga napapatay na mga NPA sa mga encounter bakit karamihan taga UP o PUP anong meron sa dalawang State University na yan Pugad yata ng mga Komunista,2020-08-10 22:39:24+00:00,https://twitter.com/armando_domo/status/1292953722566381574,text,0,,0
18/03/2023 18:41:47 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@direkmarl,📷Direk Marl🇵🇭 ❤️💚,"Katoliko. Dating Sakristan.
Labing-limang taon sa Trabaho.
Nalibot ang 80 sa 81 na probinsya
ng Pilipinas.",2013-11-23 04:19:09+00:00,77,50,Republic of the Philippines,"@MhaeMha04518743 @GrowlHarhar @teddycasino @kaloi_zarate Mas OK ata pati mga schools tulad ng UP, PUP, La Salle, Ateneo, St. Scholastica, etc.
ang mag-declare na PERSONA NON GRATA ang Komunista!",zarate Mas OK ata pati mga schools tulad ng UP PUP La Salle Ateneo St Scholastica etcang magdeclare na PERSONA NON GRATA ang Komunista,2021-04-29 15:16:33+00:00,https://twitter.com/direkmarl/status/1387787897235931148,"text, user_mentions",3,1387785989981151239,0
18/03/2023 18:41:48 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@orochiherman,Orochi Herman,"Wisecrack, all-seeking and tech-savvy. Normally a really swell guy. Will collide with you with feral savagery if you speak BS. Otherwise a chill person.",2011-03-13 14:42:59+00:00,404,633,Republic of the Philippines,"@AiraSarmiento14 UP ang kuta ng komunista
UP nagmula yung napatay na NPA
UP at PUP ang may phobia sa state forces
UP ang walang ROTC
UP ang kadalasang pinagmumulan ng mga aktibista

Bakit mo iniiba ang usapan?",UP ang kuta ng komunistaUP nagmula yung napatay na NPAUP at PUP ang may phobia sa state forcesUP ang walang ROTCUP ang kadalasang pinagmumulan ng mga aktibistaBakit mo iniiba ang usapan,2021-01-20 10:11:09+00:00,https://twitter.com/orochiherman/status/1351834643167776769,"text, user_mentions",2,1351684504612610048,0
18/03/2023 18:41:49 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@MamTessCD,Teresita Curato-Dapoc,,2017-12-17 05:33:19+00:00,1801,1085,Republic of the Philippines,"@bernallene Lahat ng pangalan ng senador na magsusulong nyan, isama natin sa inidoro ng 8direchos, walang pagmamahal sa bayan, gustong magpatuloy recrutment ng NPANDFCPP sa mga students ng UP, PUP, ano ba dahilan at nandyan kayo sa senado, pera, power galing sa komunista, terorista, WAGIBOTO",Lahat ng pangalan ng senador na magsusulong nyan isama natin sa inidoro ng 8direchos walang pagmamahal sa bayan gustong magpatuloy recrutment ng NPANDFCPP sa mga students ng UP PUP ano ba dahilan at nandyan kayo sa senado pera power galing sa komunista terorista WAGIBOTO,2021-01-24 04:16:17+00:00,https://twitter.com/MamTessCD/status/1353194890146975744,"text, user_mentions",7,1352969312210874368,0
18/03/2023 18:41:50 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@bernallene,Ellen Muñoz,"Married with kids.
Don't send me messages in DM asking my job,business,email address. I don't care about your heart problems.

Not interested in bitcoin.",2016-02-07 12:59:34+00:00,5882,5563,Republic of the Philippines,"Plano ng ilang senador na gawin ng batas ang UP- DND Accord.
- para makahikayat ng mga botanteng estudyante?
- para makaloko pa ng maraming kabataan ang mga leftist, replacement sa mga sumuko at
- in aid of re-election",Plano ng ilang senador na gawin ng batas ang UP DND Accord para makahikayat ng mga botanteng estudyante para makaloko pa ng maraming kabataan ang mga leftist replacement sa mga sumuko at in aid of reelection,2021-01-23 13:19:55+00:00,https://twitter.com/bernallene/status/1352969312210874368,text,261,,38
18/03/2023 18:41:50 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@AslLotoy,ASL Lotoy,tall dark n pogi,2020-07-07 00:50:38+00:00,378,40,Republic of the Philippines,"Bakit nalilinlang ng CPPNPA NDF TERRORIST ANG GOBYERNO,ginagamit ng KOMUNISTA ang UP UST PUP ATENEO na breeding ground https://t.co/DckD4YUHmS",Bakit nalilinlang ng CPPNPA NDF TERRORIST ANG GOBYERNOginagamit ng KOMUNISTA ang UP UST PUP ATENEO na breeding ground,2021-05-27 06:20:13+00:00,https://twitter.com/AslLotoy/status/1397799784010772481,"text, media",0,,0
18/03/2023 18:41:51 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@AslLotoy,ASL Lotoy,tall dark n pogi,2020-07-07 00:50:38+00:00,378,40,Republic of the Philippines,Hindi daw sila KOMUNISTA pero recruiter ng mga STUDYANTE ng UP PUP UST FEU ATENEO upang mag-armas at mag NPA at labanan ang GOBYERNO https://t.co/Iy4PVRCXot,Hindi daw sila KOMUNISTA pero recruiter ng mga STUDYANTE ng UP PUP UST FEU ATENEO upang magarmas at mag NPA at labanan ang GOBYERNO,2021-03-31 02:16:36+00:00,https://twitter.com/AslLotoy/status/1377082369161617408,"text, media",0,,0
18/03/2023 18:41:52 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@clawclaw87,Chloe Anne,"Enjoy mang-asar ng mga Duterte haters, wokekininams at dilawan paid trolls.",2018-08-04 17:51:04+00:00,224,205,Republic of the Philippines,@TishaCM PUP shud be made liable. Isang taon lang ako nag-aral dyan kc hindi ko tlaga ma-take ang garapalang recruitment ng mga komunista.,PUP shud be made liable Isang taon lang ako nagaral dyan kc hindi ko tlaga matake ang garapalang recruitment ng mga komunista,2019-08-10 08:11:35+00:00,https://twitter.com/clawclaw87/status/1160101374526394369,"text, user_mentions",2,1159870451675537408,0
18/03/2023 18:41:53 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@inquirerdotnet,Inquirer,"Balanced News, Fearless Views. https://t.co/AuYsgsogFf",2008-07-16 00:36:41+00:00,1811,3729530,Republic of the Philippines,"WATCH: A day after protesting at the UP Diliman, another group supportive of the Duterte administration staged another rally in front of the PUP, calling the school a “den of communist recruiters.”

READ: https://t.co/D3YSaNW5N5 https://t.co/wLslrgP7Fp",WATCH A day after protesting at the UP Diliman another group supportive of the Duterte administration staged another rally in front of the PUP calling the school a den of communist recruitersREAD,2020-11-21 03:03:03+00:00,https://twitter.com/inquirerdotnet/status/1329983635009593344,"text, urls, media",180,,12
18/03/2023 18:41:54 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@jojoastudillo,jojo 👊🇵🇭👊,"Never try to füçk someone's life with a lie, when yours can be destroyed with the truth.
Solid DDS and BBM 👊🇵🇭👊",2010-11-11 18:08:08+00:00,2087,519,Republic of the Philippines,"@pnagovph Sa mga estudyante ng UP, PUP atbp gamitin niyo yung talino niyo sa pag aaral at wag magpalinlang sa mga rebeldeng komunista. 👊🇵🇭👊 https://t.co/RYYdpt20zs",Sa mga estudyante ng UP PUP atbp gamitin niyo yung talino niyo sa pag aaral at wag magpalinlang sa mga rebeldeng komunista,2020-10-01 02:56:04+00:00,https://twitter.com/jojoastudillo/status/1311500096819785728,"text, user_mentions, media",11,1310897398466703360,4
18/03/2023 18:41:54 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@GasmienJean,Jean Gasmieñ,Ayaw sa dilawan 😅,2019-08-04 12:59:26+00:00,85,4,Republic of the Philippines,Mga komunista sa PUP basahin niyo kung bakit na veto ni PRRD . https://t.co/TQmI04fU02,Mga komunista sa PUP basahin niyo kung bakit na veto ni PRRD,2019-09-13 14:28:45+00:00,https://twitter.com/GasmienJean/status/1172517478703845376,"text, media",0,,0
18/03/2023 18:41:55 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@librengsapatos_,daijoubu tupaki,a flesh sack full of bad decisions,2017-03-08 14:08:03+00:00,379,278,Republic of the Philippines,@ClintMagada19 kala ko magiging komunista ka rin sa pup chz,kala ko magiging komunista ka rin sa pup chz,2019-11-17 13:03:49+00:00,https://twitter.com/librengsapatos_/status/1196051316079915008,"text, user_mentions",1,1196050920494075904,0
18/03/2023 18:41:56 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@rubio_surber,Corazon Rubio Surber,,2016-06-06 02:32:44+00:00,282,373,Republic of the Philippines,"May sekretong plano against the government ang komunista / NPA sympathisers kaya ayaw nang military/police presence sa UP / PUP , Kiko?
#NOToTraPos 
#SaveProtectYouthsFromNPA
#SUPPORTsATL https://t.co/3QXPgdBWX9",May sekretong plano against the government ang komunista NPA sympathisers kaya ayaw nang militarypolice presence sa UP PUP KikoNOToTraPos SaveProtectYouthsFromNPASUPPORTsATL,2021-01-19 13:10:44+00:00,https://twitter.com/rubio_surber/status/1351517450010038279,"text, hashtags, urls",0,,0
18/03/2023 18:41:57 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@ancelmoooo,HOOC 🇵🇭,"pro-gov/ayaw sa yellowmites sa Manila Bay/ No problem with activist but against activist turned terrorist NPA
#HandsOffOurChildren #ConstitutionalReformNOW",2015-06-25 06:04:23+00:00,1319,1001,Republic of the Philippines,"Kawawa naman komunista diyan sa UP, walang makuhang malaking traction sa PUP. Mas bukas sila at may kamalayan sa totoong galawan ng CPP NPA NDF na nagtatago sa legal/underground org. #DefendPUP from terrorist CPP NPA https://t.co/ndEYWO6pGL",Kawawa naman komunista diyan sa UP walang makuhang malaking traction sa PUP Mas bukas sila at may kamalayan sa totoong galawan ng CPP NPA NDF na nagtatago sa legalunderground org DefendPUP from terrorist CPP NPA,2021-01-19 13:03:41+00:00,https://twitter.com/ancelmoooo/status/1351515673093050368,"text, hashtags, media",2,,0
18/03/2023 18:41:58 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@agador7,A Gador,,2015-10-23 23:23:40+00:00,121,118,Republic of the Philippines,"@LFSPhilippines Matagal na itong LFS na ito. Nasa college pa ako sa PUP, recruiter ng mga estudyante para maging NPA. Pakawala mg komunista, mg CPP NDF.😖 Ingat kayo mga kabataan dito, gamitin ang utak.😑 Marcos Jr.",Matagal na itong LFS na ito Nasa college pa ako sa PUP recruiter ng mga estudyante para maging NPA Pakawala mg komunista mg CPP NDF Ingat kayo mga kabataan dito gamitin ang utak Marcos Jr,2022-12-06 15:26:28+00:00,https://twitter.com/agador7/status/1600149684894720000,"text, user_mentions",0,1597483185348423680,0
18/03/2023 18:41:59 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@NellyGBasco,"NellyADN""ALDUB/MAICHARD4EVER""","Independent CPA, Consultant  - Member-Phil. Institute of Certified Public Accountants (PICPA)",2013-11-09 20:20:58+00:00,1861,3587,Republic of the Philippines,"@DensBraganza @lahollywoodcali GUSTO MO WALDEN BELLO GAMITIN ANG MGA KABATAAN NA SUMAPI SA KOMUNISTA, NAKITA MO NA ANG GINAWA NILA SA MGA KABATAAN SA UP, PUP, &amp; OTHER UNIVERSITIES NA MEMBERS NG CPP-NPA, KAYSA I-TRAIN TO BE GOOD SOLDIERS NG ATING BANSA?? SAAN NAMAN NAPUNTA ANG BRAIN MO??",GUSTO MO WALDEN BELLO GAMITIN ANG MGA KABATAAN NA SUMAPI SA KOMUNISTA NAKITA MO NA ANG GINAWA NILA SA MGA KABATAAN SA UP PUP amp OTHER UNIVERSITIES NA MEMBERS NG CPPNPA KAYSA ITRAIN TO BE GOOD SOLDIERS NG ATING BANSA SAAN NAMAN NAPUNTA ANG BRAIN MO,2022-01-20 22:02:09+00:00,https://twitter.com/NellyGBasco/status/1484285143879946243,"text, user_mentions",3,1484069975107194882,0
18/03/2023 18:41:59 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@GrowlHarhar,Bong Onli,"Follow me and i follow you back agad².....

Marcos - Duterte Supporter ini... ✌🏾👊🏾",2020-08-31 07:17:14+00:00,7041,7341,Republic of the Philippines,"Bakit gusto nila MapaBag Sak, si BBM lalo sa Pagtakbo nito sa Pagka Pangulo?

Pagkat sya ay......
1. HINDI Tuta ng Ka No?
2. HINDI Pup Pet ng simbahan, msm, oligarko at komunista?
3. HINDI rin hawak ng mga Cartel at drug Lords lalo Gambling Lords?

Alam na sa Halalan2022",Bakit gusto nila MapaBag Sak si BBM lalo sa Pagtakbo nito sa Pagka PanguloPagkat sya ay1 HINDI Tuta ng Ka No2 HINDI Pup Pet ng simbahan msm oligarko at komunista3 HINDI rin hawak ng mga Cartel at drug Lords lalo Gambling LordsAlam na sa Halalan2022,2022-02-04 12:37:08+00:00,https://twitter.com/GrowlHarhar/status/1489578771900293120,text,8,,2
18/03/2023 18:42:00 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@rod_pinochet,Rodrigo Suharto Pinochet 👊 🇵🇭 🙋‍♂️,"Proud DDS TROLL ♥️🇵🇭 💚Anti-Dilawan/Anti-CPP-NPA-NDF
#BBMSARA ❤️ 🇵🇭 💚
#YesToAntiTerrorismLaw 👊 🇵🇭🙋‍♂️
#FreeGenPalparan 👊 🇵🇭 🙋‍♂️",2018-12-20 07:40:55+00:00,1169,576,Republic of the Philippines,@Dutertenomics Dapat ilabas nila yung mga litrato ng mga teroristang komunista para madaling makilala. At dapat kasama yung mga nagkukuta sa UP at PUP.,Dapat ilabas nila yung mga litrato ng mga teroristang komunista para madaling makilala At dapat kasama yung mga nagkukuta sa UP at PUP,2020-05-19 02:33:56+00:00,https://twitter.com/rod_pinochet/status/1262572164244357120,"text, user_mentions",1,,0
18/03/2023 18:42:01 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@ptpernia12,paul,BE A MONSTER,2013-05-31 01:34:09+00:00,645,260,Republic of the Philippines,@jaicabajar I am a pup grad. Yes obvious Dian ang NPA recruitment. May mga poster pa sila nakakabit sa mga classroom. Parang normal na nalng sa peyups Yan. Tanga nalang ang sasapi sa mga komunista.,I am a pup grad Yes obvious Dian ang NPA recruitment May mga poster pa sila nakakabit sa mga classroom Parang normal na nalng sa peyups Yan Tanga nalang ang sasapi sa mga komunista,2021-01-22 02:41:26+00:00,https://twitter.com/ptpernia12/status/1352446244019261444,"text, user_mentions",0,1352354670686171136,0
18/03/2023 18:42:02 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@XENX1A,Xenny #NoToJeepneyPhaseout,,2015-05-10 01:08:18+00:00,14806,22383,Republic of the Philippines,"Marahil nakatatak na rin sa mga isip ng mga táong kagaya nila na kapag galing kang PUP, automatic, komunista o leftist o salot ka ng lipunan.

Nakakalungkot isipin. Mistulang huhusgahan ka nila mula ulo hanggang paa.",Marahil nakatatak na rin sa mga isip ng mga tong kagaya nila na kapag galing kang PUP automatic komunista o leftist o salot ka ng lipunanNakakalungkot isipin Mistulang huhusgahan ka nila mula ulo hanggang paa,2019-08-08 13:38:23+00:00,https://twitter.com/XENX1A/status/1159458837880926208,text,21,1159455545847271425,3
18/03/2023 18:42:03 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@greaterDan_,dan 🐍,"the rumors are terrible and cruel but honey most of them are true | abm, feu ‘18 | management engineering, admu ‘22 | opinions and views are my own | he/him",2014-01-10 10:26:13+00:00,1141,2215,Republic of the Philippines,@jhnlvrdln Mga komunista talaga mga taga UP at PUP. Mga taga bundok 😤😤,Mga komunista talaga mga taga UP at PUP Mga taga bundok,2020-03-19 09:45:16+00:00,https://twitter.com/greaterDan_/status/1240575056658329606,text,1,1240572254787756033,0
18/03/2023 18:42:03 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@nickyysilverio,Nicholas Ybasco Silverio,"Boy Scout 🤘
Loves the beach. 🏖️
The simpler the better. 🐈",2017-10-01 14:40:12+00:00,271,31,Republic of the Philippines,"Heto, panoorin nyo ito, napakagaling at napakagandang paliwanag ni Bro. Eli Soriano tungkol sa infiltration at recruitment na ginagawa ng mga Komunista sa mga State Universities sa buong Pilipinas (UP, PUP, UEP, &amp;c.); i share nyo sa iba para mapanood din:

https://t.co/BBR2NqMacT",Heto panoorin nyo ito napakagaling at napakagandang paliwanag ni Bro Eli Soriano tungkol sa infiltration at recruitment na ginagawa ng mga Komunista sa mga State Universities sa buong Pilipinas UP PUP UEP ampc i share nyo sa iba para mapanood din,2021-02-07 14:39:17+00:00,https://twitter.com/nickyysilverio/status/1358425103831236608,"text, urls",0,,0
18/03/2023 18:42:04 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@Migrate_Austral,DDelRosarioMajarlika,Community Worker/Educator,2011-08-24 06:51:13+00:00,77,80,Republic of the Philippines,@ToniSpeakEasy @AltDARNA Ok lang yan kay Lorenzana busy sa UP at PUP ang mga military Inutil. Kaya ung intel ay spelling ay INUTIL! Nag hahanap ng komunista sa mga skols ang mga lintek na ito pero ung nasa tungkil ng ilong nila IWAS MAKITA🤮🤮🤮,Ok lang yan kay Lorenzana busy sa UP at PUP ang mga military Inutil Kaya ung intel ay spelling ay INUTIL Nag hahanap ng komunista sa mga skols ang mga lintek na ito pero ung nasa tungkil ng ilong nila IWAS MAKITA,2021-01-24 23:22:48+00:00,https://twitter.com/Migrate_Austral/status/1353483418915336192,"text, user_mentions",2,1353310572234727426,0
18/03/2023 18:42:05 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@dcvergarax,Rebo Vergara,mangarap at magmahal,2022-03-18 05:56:06+00:00,219,245,Republic of the Philippines,"may mga magulang na nilelabel na NPA/komunista/terorista ang mga estudyante na nagrarally o nananawagan para sa mas mataas na badyet para sa edukasyon. pero ngayon, sa mga minsan nilang tinawag na terorista at NPA sila lumalapit para maipasok anak nila.",may mga magulang na nilelabel na NPAkomunistaterorista ang mga estudyante na nagrarally o nananawagan para sa mas mataas na badyet para sa edukasyon pero ngayon sa mga minsan nilang tinawag na terorista at NPA sila lumalapit para maipasok anak nila,2022-05-31 12:40:56+00:00,https://twitter.com/dcvergarax/status/1531616716782206977,text,16,,3
18/03/2023 18:42:06 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@pusanggala007,Pusang Gala,"To everyone, this is my only twitter account.",2021-12-10 19:29:24+00:00,131,12367,Republic of the Philippines,Ay engot! Nagkaroon ng NPA dahil sa ideolohiyang komunista at nirecruit nila ang mga walang malay na mahihirap. Sa panahon ngayon hindi justification ang humawak ka ng armas dahil lang mahirap ka. Kung tutoo yang sinasabi mo eh di lahat sana ng mahihirap ay NPA na! https://t.co/IZx9E4J7xl,Ay engot Nagkaroon ng NPA dahil sa ideolohiyang komunista at nirecruit nila ang mga walang malay na mahihirap Sa panahon ngayon hindi justification ang humawak ka ng armas dahil lang mahirap ka Kung tutoo yang sinasabi mo eh di lahat sana ng mahihirap ay NPA na,2022-12-22 17:20:19+00:00,https://twitter.com/pusanggala007/status/1605976540881174532,"text, urls",108,,19
18/03/2023 18:42:07 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@TishaCM,TishaCM,"A dreamer, a believer, a lifelong learner | History | Politics | Business | Travel | Nature | Arts | Music | Movies | Sports | Dining",2010-02-23 03:03:58+00:00,425,28181,Republic of the Philippines,"ROTC will instill, not only discipline, but also patriotism, loyalty to the Philippine flag, and sense of duty to defend the country against hostile forces. Restoring ROTC will make it more difficult for enemies of the State like the NPA to recruit youth.",ROTC will instill not only discipline but also patriotism loyalty to the Philippine flag and sense of duty to defend the country against hostile forces Restoring ROTC will make it more difficult for enemies of the State like the NPA to recruit youth,2022-08-18 23:19:35+00:00,https://twitter.com/TishaCM/status/1560406082085855235,text,781,,175
18/03/2023 18:42:08 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@TishaCM,TishaCM,"A dreamer, a believer, a lifelong learner | History | Politics | Business | Travel | Nature | Arts | Music | Movies | Sports | Dining",2010-02-23 03:03:58+00:00,425,28181,Republic of the Philippines,"If the NPA can recruit students to take up arms against the State, the government has the paramount duty to protect the State by recruiting students to fight terrorism. Revive ROTC to deter NPA recruitment.",If the NPA can recruit students to take up arms against the State the government has the paramount duty to protect the State by recruiting students to fight terrorism Revive ROTC to deter NPA recruitment,2022-08-18 23:24:05+00:00,https://twitter.com/TishaCM/status/1560407216196296704,text,1262,,331
18/03/2023 18:42:08 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@AlexBNFC,Alexander Bonifacio,Observa ius meum in tua sententia falli.,2022-01-17 02:08:46+00:00,167,357,Republic of the Philippines,"Is Leni Robredo employing the same brainwashing technique being utilized by the CPP-NPA-NDF to recruit the youth? 

Just look at how the toxic campaign of Leni Robredo destroyed the relationship between Loren Legarda and her son.",Is Leni Robredo employing the same brainwashing technique being utilized by the CPPNPANDF to recruit the youth Just look at how the toxic campaign of Leni Robredo destroyed the relationship between Loren Legarda and her son,2022-05-04 07:23:37+00:00,https://twitter.com/AlexBNFC/status/1521752392932331521,text,149,,35
18/03/2023 18:42:09 PM,Rey Christian E. Delos Reyes,Red tagging students from state universities,(UPD OR PUP OR DLSU OR Ateneo) AND (Komunista OR NPA OR Elitista) until:2023-01-01 since:2019-01-01,@i_amniccss,niccs 🩺,| an isko with a fragile heart | upm 🌻🩺,2021-01-01 10:46:49+00:00,691,993,Republic of the Philippines,"Wearing UP merch during house to house survey, 6 houses na nag refuse nag re recruit daw kami para maging NPA.",Wearing UP merch during house to house survey 6 houses na nag refuse nag re recruit daw kami para maging NPA,2022-12-08 03:36:35+00:00,https://twitter.com/i_amniccss/status/1600695812501426176,text,7,,0
